execution_time,timestamp,cpu_utilization,memory_usage,pixel,fps,success,distance,consumption,stream_count
53,2023-10-11 18:07:12.604476,44.4,54.9,240,14,True,12.0,5,1
54,2023-10-11 18:07:12.677315,48.3,54.9,240,14,True,15.0,5,1
54,2023-10-11 18:07:12.748859,48.1,54.9,240,14,True,30.0,5,1
55,2023-10-11 18:07:12.920917,60.6,54.9,240,14,True,14.0,6,1
59,2023-10-11 18:07:12.998126,57.6,54.9,240,14,True,28.0,6,1
270,2023-10-11 18:07:13.466294,35.2,54.9,240,14,True,21.0,4,1
70,2023-10-11 18:07:13.542348,64.3,54.9,240,14,True,23.0,6,1
54,2023-10-11 18:07:13.599563,78.3,54.9,240,14,True,24.0,7,1
54,2023-10-11 18:07:13.671861,55.2,54.9,240,14,True,22.0,5,1
52,2023-10-11 18:07:13.741492,48.1,54.9,240,14,False,22.0,5,1
54,2023-10-11 18:07:13.815509,48.4,54.9,240,14,True,26.0,5,1
54,2023-10-11 18:07:13.887240,46.4,54.9,240,14,True,6.0,5,1
55,2023-10-11 18:07:13.960148,53.3,54.9,240,14,True,5.0,5,1
54,2023-10-11 18:07:14.031097,50.0,54.9,240,14,True,2.0,5,1
54,2023-10-11 18:07:14.102808,46.4,54.9,240,14,True,5.0,5,1
53,2023-10-11 18:07:14.174247,50.0,54.9,240,14,True,5.0,5,1
54,2023-10-11 18:07:14.246828,48.3,54.9,240,14,True,4.0,5,1
308,2023-10-11 18:07:14.928843,39.9,55.0,240,14,True,14.0,5,1
128,2023-10-11 18:07:15.062914,51.3,55.0,240,14,True,28.0,5,1
69,2023-10-11 18:07:15.196763,65.5,55.0,240,14,True,21.0,6,1
56,2023-10-11 18:07:15.256334,78.3,55.0,240,14,True,23.0,7,1
54,2023-10-11 18:07:15.326095,55.2,55.0,240,14,True,24.0,5,1
54,2023-10-11 18:07:15.397613,46.4,55.0,240,14,True,22.0,5,1
53,2023-10-11 18:07:15.469584,50.0,55.0,240,14,False,22.0,5,1
54,2023-10-11 18:07:15.542732,46.4,55.0,240,14,True,26.0,5,1
53,2023-10-11 18:07:15.614159,50.0,55.0,240,14,True,6.0,5,1
54,2023-10-11 18:07:15.686747,48.3,55.0,240,14,True,5.0,5,1
53,2023-10-11 18:07:15.759044,48.3,55.0,240,14,True,2.0,5,1
54,2023-10-11 18:07:15.831706,50.0,55.0,240,14,True,5.0,5,1
55,2023-10-11 18:07:15.904719,48.3,55.0,240,14,True,5.0,5,1
54,2023-10-11 18:07:15.975347,48.3,55.0,240,14,True,4.0,5,1
273,2023-10-11 18:07:16.338842,41.5,54.9,240,14,True,19.0,5,1
275,2023-10-11 18:07:16.639971,35.2,55.0,240,14,True,16.0,4,1
112,2023-10-11 18:07:16.780591,55.9,55.0,240,14,True,17.0,5,1
70,2023-10-11 18:07:16.917515,54.8,54.9,240,14,True,21.0,5,1
54,2023-10-11 18:07:16.975034,77.3,54.9,240,14,True,12.0,7,1
54,2023-10-11 18:07:17.047048,58.6,54.9,240,14,True,12.0,6,1
54,2023-10-11 18:07:17.119056,48.3,54.9,240,14,True,16.0,5,1
54,2023-10-11 18:07:17.191250,50.0,54.9,240,14,True,11.0,5,1
54,2023-10-11 18:07:17.263467,50.0,54.9,240,14,True,12.0,5,1
55,2023-10-11 18:07:17.336812,51.6,54.9,240,14,True,7.0,5,1
54,2023-10-11 18:07:17.407750,50.0,54.9,240,14,True,5.0,5,1
55,2023-10-11 18:07:17.481036,50.0,54.9,240,14,True,32.0,5,1
54,2023-10-11 18:07:17.551812,48.3,54.9,240,14,True,37.0,5,1
53,2023-10-11 18:07:17.622960,50.0,54.9,240,14,True,55.0,5,1
261,2023-10-11 18:07:17.959989,40.7,54.9,240,14,True,19.0,5,1
276,2023-10-11 18:07:18.276707,38.3,55.0,240,14,True,16.0,5,1
106,2023-10-11 18:07:18.393190,53.8,54.9,240,14,True,17.0,5,1
89,2023-10-11 18:07:18.576921,48.2,54.9,240,14,True,21.0,5,1
54,2023-10-11 18:07:18.634410,79.2,54.9,240,14,True,12.0,7,1
54,2023-10-11 18:07:18.706332,55.2,54.9,240,14,True,12.0,5,1
54,2023-10-11 18:07:18.777941,48.3,54.9,240,14,True,16.0,5,1
54,2023-10-11 18:07:18.850058,50.0,54.9,240,14,True,11.0,5,1
54,2023-10-11 18:07:18.922158,50.0,54.9,240,14,True,12.0,5,1
55,2023-10-11 18:07:18.995093,46.4,54.9,240,14,True,7.0,5,1
54,2023-10-11 18:07:19.065929,53.3,54.9,240,14,True,5.0,5,1
54,2023-10-11 18:07:19.137738,48.1,54.9,240,14,True,32.0,5,1
54,2023-10-11 18:07:19.209623,50.0,54.9,240,14,True,37.0,5,1
53,2023-10-11 18:07:19.280468,46.4,54.9,240,14,True,55.0,5,1
78,2023-10-11 18:07:19.467103,42.1,54.9,240,14,True,36.0,5,1
254,2023-10-11 18:07:19.954962,39.8,55.0,240,14,True,13.0,5,1
103,2023-10-11 18:07:20.100532,56.1,54.9,240,14,True,28.0,6,1
119,2023-10-11 18:07:20.230041,45.8,54.9,240,14,False,28.0,5,1
69,2023-10-11 18:07:20.304903,77.4,54.9,240,14,True,61.0,7,1
52,2023-10-11 18:07:20.360516,81.0,54.9,240,14,False,61.0,7,1
54,2023-10-11 18:07:20.433761,50.0,54.9,240,14,True,57.0,5,1
54,2023-10-11 18:07:20.505718,48.3,54.9,240,14,True,34.0,5,1
54,2023-10-11 18:07:20.577557,50.0,54.9,240,14,True,28.0,5,1
55,2023-10-11 18:07:20.650133,48.3,54.9,240,14,True,32.0,5,1
54,2023-10-11 18:07:20.721318,46.4,54.9,240,14,True,34.0,5,1
54,2023-10-11 18:07:20.793335,46.4,54.9,240,14,True,38.0,5,1
