execution_time,timestamp,cpu_utilization,memory_usage, cpu_temperature
109,2023-05-24 11:04:34.992376,97.8,85.5,62.0
47,2023-05-24 11:04:35.045433,98.8,85.5,62.0
157,2023-05-24 11:04:35.209654,98.5,85.5,62.0
34,2023-05-24 11:04:35.249280,96.6,85.5,62.0
133,2023-05-24 11:04:35.390596,99.6,85.5,62.0
58,2023-05-24 11:04:35.458123,98.2,85.5,62.0
41,2023-05-24 11:04:35.508874,97.4,85.5,62.0
31,2023-05-24 11:04:35.554308,93.3,85.5,62.0
60,2023-05-24 11:04:35.619897,93.2,85.5,62.0
94,2023-05-24 11:04:35.719134,98.1,85.5,62.0
101,2023-05-24 11:04:35.826068,96.5,85.5,62.0
121,2023-05-24 11:04:35.953822,97.1,85.5,62.0
107,2023-05-24 11:04:36.078791,100.0,85.5,62.0
137,2023-05-24 11:04:36.224155,97.0,85.5,62.0
131,2023-05-24 11:04:36.368446,99.6,85.5,62.0
119,2023-05-24 11:04:36.494283,97.5,85.5,62.0
107,2023-05-24 11:04:36.607445,99.4,85.5,62.0
102,2023-05-24 11:04:36.716013,97.7,85.5,62.0
117,2023-05-24 11:04:36.841511,98.0,85.5,62.0
112,2023-05-24 11:04:36.958403,97.4,85.5,62.0
153,2023-05-24 11:04:37.118222,98.4,85.5,62.0
134,2023-05-24 11:04:37.258365,96.9,85.5,62.0
142,2023-05-24 11:04:37.407443,98.3,85.5,62.0
101,2023-05-24 11:04:37.516644,99.4,85.5,62.0
111,2023-05-24 11:04:37.636348,97.4,85.5,62.0
158,2023-05-24 11:04:37.800183,96.9,85.5,62.0
112,2023-05-24 11:04:37.918334,98.4,85.5,62.0
111,2023-05-24 11:04:38.035050,97.8,85.5,62.0
134,2023-05-24 11:04:38.175557,98.2,85.5,62.0
165,2023-05-24 11:04:38.347855,97.8,85.5,62.0
121,2023-05-24 11:04:38.475832,96.6,85.5,62.0
143,2023-05-24 11:04:38.626959,97.9,85.5,62.0
125,2023-05-24 11:04:38.758821,95.7,85.5,62.0
139,2023-05-24 11:04:38.905292,98.3,85.5,62.0
