timestamp,pixel,fps,pv,ra,stream,device,GPU
2023-10-07 22:36:12.831136,420,14,1.0,0.71,3,Xavier,0
2023-10-07 22:36:15.084325,420,14,1.0,0.71,3,Xavier,0
2023-10-07 22:36:17.337712,420,14,0.93,0.71,3,Xavier,0
2023-10-07 22:36:19.383622,420,14,1.0,0.64,3,Xavier,0
2023-10-07 22:36:22.353291,420,14,0.93,0.57,3,Xavier,0
2023-10-07 22:36:24.812327,420,14,1.0,0.43,3,Xavier,0
2023-10-07 22:36:27.064442,420,14,1.0,0.71,3,Xavier,0
2023-10-07 22:36:29.113413,420,14,0.93,0.79,3,Xavier,0
2023-10-07 22:36:31.468053,420,14,1.0,0.79,3,Xavier,0
2023-10-07 22:36:33.823110,420,14,0.93,0.71,3,Xavier,0
2023-10-07 22:36:36.690620,420,14,0.93,0.5,3,Xavier,0
2023-10-07 22:36:38.847182,420,14,1.0,0.64,3,Xavier,0
2023-10-07 22:36:41.516273,420,14,0.67,0.79,3,Xavier,0
2023-10-07 22:36:44.167578,420,14,1.0,0.43,3,Xavier,0
2023-10-07 22:36:46.725003,420,14,1.0,0.57,3,Xavier,0
2023-10-07 22:36:48.678625,420,14,1.0,0.64,3,Xavier,0
2023-10-07 22:36:51.335099,420,14,0.67,0.79,3,Xavier,0
2023-10-07 22:36:53.382333,420,14,0.93,0.57,3,Xavier,0
2023-10-07 22:36:55.839929,420,14,1.0,0.5,3,Xavier,0
2023-10-07 22:36:57.991655,420,14,0.67,0.79,3,Xavier,0
2023-10-07 22:37:00.960029,420,14,1.0,0.5,3,Xavier,0
2023-10-07 22:37:03.388082,420,14,0.67,0.43,3,Xavier,0
2023-10-07 22:37:05.670189,420,14,0.93,0.64,3,Xavier,0
2023-10-07 22:37:07.922206,420,14,1.0,0.79,3,Xavier,0
2023-10-07 22:37:10.589037,420,14,1.0,0.5,3,Xavier,0
2023-10-07 22:37:12.633068,420,14,0.93,0.5,3,Xavier,0
2023-10-07 22:37:14.886342,420,14,0.93,0.64,3,Xavier,0
2023-10-07 22:37:16.995318,420,14,1.0,0.71,3,Xavier,0
2023-10-07 22:37:19.802180,420,14,0.93,0.64,3,Xavier,0
2023-10-07 22:37:22.157476,420,14,1.0,0.64,3,Xavier,0
2023-10-07 22:37:24.102668,420,14,1.0,0.79,3,Xavier,0
2023-10-07 22:37:26.355466,420,14,1.0,0.71,3,Xavier,0
2023-10-07 22:37:28.814776,420,14,1.0,0.79,3,Xavier,0
2023-10-07 22:37:31.681779,420,14,1.0,0.71,3,Xavier,0
2023-10-07 22:37:33.932559,420,14,1.0,0.86,3,Xavier,0
2023-10-07 22:37:36.186530,420,14,1.0,0.79,3,Xavier,0
2023-10-07 22:37:38.437410,420,14,1.0,0.79,3,Xavier,0
2023-10-07 22:37:40.999259,420,14,1.0,0.57,3,Xavier,0
2023-10-07 22:37:43.353943,420,14,1.0,0.71,3,Xavier,0
2023-10-07 22:37:45.505135,420,14,1.0,0.71,3,Xavier,0
2023-10-07 22:37:47.554203,420,14,1.0,0.86,3,Xavier,0
2023-10-07 22:37:50.216153,420,14,0.93,0.64,3,Xavier,0
2023-10-07 22:37:52.672167,420,14,1.0,0.5,3,Xavier,0
2023-10-07 22:37:55.132586,420,14,1.0,0.57,3,Xavier,0
2023-10-07 22:37:57.792935,420,14,0.67,0.57,3,Xavier,0
2023-10-07 22:38:01.274851,420,14,1.0,0.21,3,Xavier,0
2023-10-07 22:38:03.464775,420,14,0.93,0.43,3,Xavier,0
2023-10-07 22:38:05.475094,420,14,1.0,0.64,3,Xavier,0
2023-10-07 22:38:07.931396,420,14,1.0,0.64,3,Xavier,0
2023-10-07 22:38:10.697348,420,14,0.67,0.79,3,Xavier,0
2023-10-07 22:38:12.743910,420,14,1.0,0.57,3,Xavier,0
2023-10-07 22:38:14.996797,420,14,0.93,0.79,3,Xavier,0
2023-10-07 22:38:17.851463,420,14,1.0,0.5,3,Xavier,0
