timestamp,pixel,fps,pv,ra,stream,device
2023-10-08 09:25:24.100543,360,18,0.94,1.0,4,Laptop
2023-10-08 09:25:25.111787,360,18,1.0,0.94,4,Laptop
2023-10-08 09:25:26.380042,360,18,1.0,0.94,5,Laptop
2023-10-08 09:25:27.658692,360,18,1.0,0.94,5,Laptop
2023-10-08 09:25:28.800331,180,30,1.0,0.9,5,Laptop
2023-10-08 09:25:29.887069,360,18,0.94,0.94,5,Laptop
2023-10-08 09:25:31.179515,240,22,1.0,0.91,5,Laptop
2023-10-08 09:25:32.322304,240,22,1.0,0.95,5,Laptop
2023-10-08 09:25:33.541388,360,18,1.0,0.94,5,Laptop
2023-10-08 09:25:34.562134,360,18,1.0,1.0,5,Laptop
2023-10-08 09:25:35.779700,360,18,1.0,0.89,5,Laptop
2023-10-08 09:25:36.998390,360,18,1.0,0.94,5,Laptop
2023-10-08 09:25:37.991096,360,18,0.94,1.0,5,Laptop
2023-10-08 09:25:39.182689,360,18,1.0,1.0,5,Laptop
2023-10-08 09:25:40.443676,360,18,1.0,0.94,5,Laptop
2023-10-08 09:25:41.471486,360,18,1.0,1.0,5,Laptop
2023-10-08 09:25:42.792567,360,18,1.0,0.94,5,Laptop
2023-10-08 09:25:43.788854,360,18,1.0,1.0,5,Laptop
2023-10-08 09:25:44.993321,360,18,1.0,1.0,5,Laptop
2023-10-08 09:25:45.936800,300,14,1.0,1.0,5,Laptop
2023-10-08 09:25:47.193968,300,14,0.73,1.0,5,Laptop
2023-10-08 09:25:48.728010,240,18,1.0,0.94,5,Laptop
2023-10-08 09:25:49.821228,360,18,0.94,1.0,5,Laptop
2023-10-08 09:25:51.541039,240,14,1.0,0.86,5,Laptop
2023-10-08 09:25:52.407395,240,14,0.93,0.86,5,Laptop
2023-10-08 09:25:53.977508,240,18,0.94,0.89,5,Laptop
2023-10-08 09:25:55.403143,240,18,1.0,0.94,5,Laptop
2023-10-08 09:25:56.998853,240,18,1.0,0.78,5,Laptop
2023-10-08 09:25:58.573829,240,18,1.0,0.78,5,Laptop
2023-10-08 09:25:59.780795,240,18,1.0,0.94,5,Laptop
2023-10-08 09:26:01.296339,240,18,0.94,0.94,5,Laptop
2023-10-08 09:26:02.357419,240,18,1.0,0.89,5,Laptop
2023-10-08 09:26:03.829807,240,18,0.94,1.0,5,Laptop
2023-10-08 09:26:05.404249,240,18,1.0,0.78,5,Laptop
2023-10-08 09:26:06.797998,240,18,1.0,0.94,5,Laptop
2023-10-08 09:26:08.386741,240,18,0.94,0.89,5,Laptop
2023-10-08 09:26:09.692447,240,18,0.84,0.94,5,Laptop
2023-10-08 09:26:11.076284,240,18,1.0,0.94,5,Laptop
2023-10-08 09:26:12.389321,240,18,1.0,0.83,5,Laptop
2023-10-08 09:26:13.804598,240,18,1.0,0.89,5,Laptop
2023-10-08 09:26:15.173001,240,18,0.94,1.0,5,Laptop
2023-10-08 09:26:16.707665,240,18,1.0,0.83,5,Laptop
2023-10-08 09:26:18.048015,240,18,1.0,0.83,5,Laptop
2023-10-08 09:26:19.263345,240,18,1.0,0.89,5,Laptop
2023-10-08 09:26:20.438472,240,18,1.0,1.0,5,Laptop
2023-10-08 09:26:21.462014,240,18,1.0,1.0,5,Laptop
2023-10-08 09:26:22.657283,240,18,1.0,0.94,5,Laptop
2023-10-08 09:26:23.933735,240,18,1.0,0.94,5,Laptop
2023-10-08 09:26:25.016923,240,18,1.0,0.89,5,Laptop
2023-10-08 09:26:26.032332,240,18,1.0,1.0,5,Laptop
2023-10-08 09:26:27.303595,240,18,0.94,0.94,5,Laptop
2023-10-08 09:26:28.447827,240,18,0.94,0.94,5,Laptop
2023-10-08 09:26:29.617216,240,18,0.94,0.94,5,Laptop
2023-10-08 09:26:30.701558,240,18,0.94,0.94,5,Laptop
2023-10-08 09:26:31.962565,240,18,1.0,0.94,5,Laptop
2023-10-08 09:26:32.980590,240,18,1.0,1.0,5,Laptop
2023-10-08 09:26:34.033148,240,18,1.0,1.0,5,Laptop
2023-10-08 09:26:35.245000,240,18,1.0,0.94,5,Laptop
2023-10-08 09:26:36.349876,240,18,0.84,1.0,5,Laptop
2023-10-08 09:26:37.394513,240,18,1.0,0.94,5,Laptop
2023-10-08 09:26:38.784034,240,18,0.84,1.0,5,Laptop
2023-10-08 09:26:39.920859,240,18,1.0,0.89,5,Laptop
2023-10-08 09:26:41.064659,240,18,0.94,1.0,5,Laptop
2023-10-08 09:26:42.385535,240,18,0.84,0.89,5,Laptop
2023-10-08 09:26:43.412257,240,18,1.0,1.0,5,Laptop
2023-10-08 09:26:44.406338,240,18,1.0,0.94,5,Laptop
2023-10-08 09:26:45.632093,240,18,1.0,0.94,5,Laptop
2023-10-08 09:26:46.818960,240,18,1.0,0.94,5,Laptop
2023-10-08 09:26:47.805596,240,18,1.0,1.0,5,Laptop
2023-10-08 09:26:49.015570,240,18,1.0,1.0,5,Laptop
2023-10-08 09:26:50.317584,240,18,0.84,0.94,5,Laptop
2023-10-08 09:26:51.315171,240,18,1.0,1.0,5,Laptop
2023-10-08 09:26:52.621070,240,18,0.94,1.0,5,Laptop
2023-10-08 09:26:53.723630,240,18,1.0,0.94,5,Laptop
2023-10-08 09:26:54.821062,240,18,1.0,0.94,5,Laptop
2023-10-08 09:26:55.918514,240,18,1.0,0.94,5,Laptop
2023-10-08 09:26:57.048945,240,18,1.0,0.89,5,Laptop
2023-10-08 09:26:58.114551,240,18,0.84,0.94,5,Laptop
2023-10-08 09:26:59.293634,240,18,1.0,1.0,5,Laptop
2023-10-08 09:27:00.555292,240,18,0.94,1.0,5,Laptop
2023-10-08 09:27:01.547542,240,18,1.0,1.0,5,Laptop
2023-10-08 09:27:02.736709,240,18,1.0,1.0,5,Laptop
2023-10-08 09:27:03.693125,240,18,1.0,1.0,5,Laptop
2023-10-08 09:27:05.003332,240,18,0.94,1.0,5,Laptop
2023-10-08 09:27:06.092624,240,18,0.94,0.94,5,Laptop
2023-10-08 09:27:07.258791,240,18,1.0,0.94,5,Laptop
2023-10-08 09:27:08.556022,240,18,1.0,0.78,5,Laptop
2023-10-08 09:27:09.572333,240,18,1.0,1.0,5,Laptop
2023-10-08 09:27:10.728021,240,18,1.0,0.94,5,Laptop
2023-10-08 09:27:11.846852,240,18,0.94,0.89,5,Laptop
2023-10-08 09:27:13.154959,240,18,1.0,0.94,5,Laptop
2023-10-08 09:27:14.251836,240,18,0.84,1.0,5,Laptop
2023-10-08 09:27:15.275380,240,18,1.0,0.94,5,Laptop
2023-10-08 09:27:16.752985,360,14,1.0,1.0,5,Laptop
2023-10-08 09:27:17.574098,360,14,1.0,1.0,5,Laptop
2023-10-08 09:27:18.569081,360,18,1.0,1.0,5,Laptop
2023-10-08 09:27:19.769350,360,18,1.0,1.0,5,Laptop
2023-10-08 09:27:21.015880,360,18,1.0,0.94,5,Laptop
2023-10-08 09:27:22.097500,360,18,1.0,0.94,5,Laptop
2023-10-08 09:27:23.314708,360,18,1.0,1.0,5,Laptop
2023-10-08 09:27:24.404840,360,18,0.94,1.0,5,Laptop
2023-10-08 09:27:25.444762,360,18,0.94,0.94,5,Laptop
2023-10-08 09:27:26.738813,360,18,1.0,0.94,6,Laptop
2023-10-08 09:27:28.047446,360,18,0.94,1.0,6,Laptop
2023-10-08 09:27:29.228599,180,14,0.55,1.0,6,Laptop
2023-10-08 09:27:30.167287,360,18,1.0,1.0,6,Laptop
2023-10-08 09:27:31.529825,360,18,1.0,0.94,6,Laptop
2023-10-08 09:27:32.661103,360,22,1.0,0.91,6,Laptop
2023-10-08 09:27:33.988386,360,22,1.0,0.91,6,Laptop
2023-10-08 09:27:35.509413,360,22,1.0,0.95,6,Laptop
2023-10-08 09:27:37.330351,360,22,1.0,0.91,6,Laptop
2023-10-08 09:27:39.113737,360,22,1.0,0.82,6,Laptop
2023-10-08 09:27:40.646425,360,22,1.0,0.86,6,Laptop
2023-10-08 09:27:42.281881,360,22,1.0,0.86,6,Laptop
2023-10-08 09:27:44.014827,360,22,1.0,0.86,6,Laptop
2023-10-08 09:27:45.764961,360,22,1.0,0.82,6,Laptop
2023-10-08 09:27:47.540817,360,22,1.0,0.82,6,Laptop
2023-10-08 09:27:49.147401,360,22,1.0,0.95,6,Laptop
2023-10-08 09:27:50.979231,360,22,1.0,0.91,6,Laptop
2023-10-08 09:27:53.286453,360,22,0.95,0.82,6,Laptop
2023-10-08 09:27:55.232857,360,22,1.0,0.68,6,Laptop
2023-10-08 09:27:57.239261,360,22,1.0,0.86,6,Laptop
2023-10-08 09:27:59.055773,360,22,0.95,0.82,6,Laptop
2023-10-08 09:28:01.013390,360,22,0.95,0.77,6,Laptop
2023-10-08 09:28:03.138320,360,22,0.95,0.86,6,Laptop
2023-10-08 09:28:04.858465,360,18,1.0,0.89,6,Laptop
2023-10-08 09:28:06.380071,360,18,1.0,0.83,6,Laptop
2023-10-08 09:28:07.726191,360,18,1.0,0.89,6,Laptop
2023-10-08 09:28:09.195348,360,18,1.0,0.89,6,Laptop
2023-10-08 09:28:10.634278,360,18,1.0,0.94,6,Laptop
2023-10-08 09:28:11.968216,360,18,1.0,0.94,6,Laptop
2023-10-08 09:28:13.499659,360,18,1.0,1.0,6,Laptop
2023-10-08 09:28:14.813753,360,18,1.0,0.94,6,Laptop
2023-10-08 09:28:16.354467,360,18,1.0,0.89,6,Laptop
2023-10-08 09:28:17.746833,360,18,1.0,1.0,6,Laptop
2023-10-08 09:28:19.152775,360,18,1.0,0.94,6,Laptop
2023-10-08 09:28:20.693539,360,18,1.0,0.89,6,Laptop
2023-10-08 09:28:22.033305,360,18,1.0,0.94,6,Laptop
2023-10-08 09:28:23.418882,360,18,1.0,1.0,6,Laptop
2023-10-08 09:28:24.707187,360,18,1.0,0.94,6,Laptop
2023-10-08 09:28:26.071659,360,18,1.0,0.94,6,Laptop
2023-10-08 09:28:27.478947,360,18,1.0,0.94,6,Laptop
2023-10-08 09:28:28.836920,360,18,1.0,1.0,6,Laptop
2023-10-08 09:28:30.200087,360,18,1.0,0.94,6,Laptop
2023-10-08 09:28:31.591750,360,18,1.0,1.0,6,Laptop
2023-10-08 09:28:33.044631,360,18,1.0,0.89,6,Laptop
2023-10-08 09:28:34.557158,360,18,1.0,0.89,6,Laptop
2023-10-08 09:28:36.109061,360,18,0.94,0.94,6,Laptop
2023-10-08 09:28:37.677705,360,18,1.0,0.83,6,Laptop
2023-10-08 09:28:39.097454,360,18,1.0,0.94,6,Laptop
2023-10-08 09:28:40.734784,360,18,1.0,0.83,6,Laptop
2023-10-08 09:28:42.079974,360,18,1.0,0.83,6,Laptop
2023-10-08 09:28:43.664751,360,18,1.0,0.83,6,Laptop
2023-10-08 09:28:45.064735,360,18,1.0,0.94,6,Laptop
2023-10-08 09:28:46.491435,360,18,1.0,0.89,6,Laptop
2023-10-08 09:28:47.910632,360,18,1.0,0.89,6,Laptop
2023-10-08 09:28:49.461382,360,18,0.94,0.89,6,Laptop
2023-10-08 09:28:50.880509,360,18,1.0,0.89,6,Laptop
2023-10-08 09:28:52.612415,360,22,0.95,0.91,6,Laptop
2023-10-08 09:28:54.093407,360,22,1.0,0.82,6,Laptop
2023-10-08 09:28:55.669975,360,18,1.0,0.83,6,Laptop
2023-10-08 09:28:57.253098,360,18,1.0,0.89,6,Laptop
2023-10-08 09:28:59.188112,360,18,1.0,0.83,6,Laptop
2023-10-08 09:29:01.025202,360,18,1.0,0.72,6,Laptop
2023-10-08 09:29:02.240854,360,18,1.0,0.83,6,Laptop
2023-10-08 09:29:03.654115,360,18,1.0,0.89,6,Laptop
2023-10-08 09:29:04.976219,360,18,1.0,0.89,6,Laptop
2023-10-08 09:29:06.359392,360,18,1.0,1.0,6,Laptop
2023-10-08 09:29:07.746906,360,18,1.0,0.94,6,Laptop
2023-10-08 09:29:09.081006,360,18,1.0,1.0,6,Laptop
2023-10-08 09:29:10.398101,360,18,1.0,0.94,6,Laptop
2023-10-08 09:29:11.753419,360,18,1.0,0.94,6,Laptop
2023-10-08 09:29:13.257390,360,18,0.94,0.89,6,Laptop
2023-10-08 09:29:14.830050,360,18,1.0,0.89,6,Laptop
2023-10-08 09:29:16.690391,360,22,1.0,0.91,6,Laptop
2023-10-08 09:29:18.432693,360,22,1.0,0.86,6,Laptop
2023-10-08 09:29:20.037273,360,22,0.95,0.91,6,Laptop
2023-10-08 09:29:21.331842,360,18,1.0,0.89,6,Laptop
2023-10-08 09:29:22.866226,360,18,1.0,0.83,6,Laptop
2023-10-08 09:29:24.082941,360,18,1.0,0.89,6,Laptop
2023-10-08 09:29:25.780068,360,22,1.0,0.91,6,Laptop
2023-10-08 09:29:27.439866,360,22,1.0,0.86,6,Laptop
2023-10-08 09:29:28.808254,360,18,1.0,0.94,6,Laptop
2023-10-08 09:29:30.308890,360,18,1.0,0.89,6,Laptop
2023-10-08 09:29:31.649618,360,18,1.0,0.89,6,Laptop
2023-10-08 09:29:33.059727,360,18,1.0,1.0,6,Laptop
2023-10-08 09:29:34.408533,360,18,1.0,0.89,6,Laptop
2023-10-08 09:29:35.980346,360,18,1.0,0.94,6,Laptop
2023-10-08 09:29:37.345058,360,18,1.0,1.0,6,Laptop
2023-10-08 09:29:38.709609,360,18,1.0,0.94,6,Laptop
2023-10-08 09:29:40.054840,360,18,1.0,0.94,6,Laptop
2023-10-08 09:29:41.517894,360,18,1.0,0.94,6,Laptop
2023-10-08 09:29:42.962776,360,18,1.0,0.94,6,Laptop
2023-10-08 09:29:44.305192,360,18,1.0,0.94,6,Laptop
2023-10-08 09:29:45.809921,360,18,0.94,0.94,6,Laptop
2023-10-08 09:29:47.400127,360,18,1.0,0.89,6,Laptop
2023-10-08 09:29:48.797350,360,18,1.0,0.83,6,Laptop
2023-10-08 09:29:50.739838,360,22,1.0,0.86,6,Laptop
2023-10-08 09:29:52.542804,360,22,1.0,0.73,6,Laptop
2023-10-08 09:29:54.148186,360,22,0.95,0.86,6,Laptop
2023-10-08 09:29:55.930884,360,18,1.0,0.78,6,Laptop
2023-10-08 09:29:57.160659,360,18,1.0,0.83,6,Laptop
2023-10-08 09:29:58.464700,360,18,1.0,0.94,7,Laptop
2023-10-08 09:30:00.780520,360,18,1.0,0.94,7,Laptop
2023-10-08 09:30:02.467060,360,22,1.0,0.68,7,Laptop
2023-10-08 09:30:04.305979,360,22,0.95,0.82,7,Laptop
2023-10-08 09:30:05.631754,360,18,1.0,0.89,7,Laptop
2023-10-08 09:30:07.159962,360,18,1.0,0.89,7,Laptop
2023-10-08 09:30:08.764945,360,18,1.0,0.94,7,Laptop
2023-10-08 09:30:10.638102,360,18,1.0,0.94,7,Laptop
2023-10-08 09:30:12.491023,360,18,1.0,0.72,7,Laptop
2023-10-08 09:30:13.977821,360,18,1.0,0.94,7,Laptop
2023-10-08 09:30:15.607377,360,18,1.0,0.94,7,Laptop
2023-10-08 09:30:17.243337,360,18,1.0,0.89,7,Laptop
2023-10-08 09:30:19.029981,360,18,1.0,0.89,7,Laptop
2023-10-08 09:30:20.980118,360,18,1.0,0.83,7,Laptop
2023-10-08 09:30:22.401899,360,18,1.0,0.83,7,Laptop
2023-10-08 09:30:23.938679,360,18,1.0,0.83,7,Laptop
2023-10-08 09:30:25.766427,360,18,1.0,0.89,7,Laptop
2023-10-08 09:30:27.328965,360,18,1.0,0.89,7,Laptop
2023-10-08 09:30:28.724130,360,18,1.0,0.89,7,Laptop
2023-10-08 09:30:30.065040,360,18,1.0,0.94,7,Laptop
2023-10-08 09:30:31.722810,360,18,1.0,0.94,7,Laptop
2023-10-08 09:30:33.299731,360,18,1.0,0.83,7,Laptop
2023-10-08 09:30:34.844310,360,18,1.0,0.83,7,Laptop
2023-10-08 09:30:36.285079,360,18,1.0,0.89,7,Laptop
2023-10-08 09:30:37.912840,360,18,1.0,0.94,7,Laptop
2023-10-08 09:30:39.356049,360,18,1.0,0.89,7,Laptop
2023-10-08 09:30:41.187841,360,18,1.0,0.89,7,Laptop
2023-10-08 09:30:42.690602,360,18,1.0,0.89,7,Laptop
2023-10-08 09:30:44.263943,360,18,1.0,0.89,7,Laptop
2023-10-08 09:30:45.673518,360,18,1.0,0.89,7,Laptop
2023-10-08 09:30:47.179223,360,18,1.0,0.89,7,Laptop
2023-10-08 09:30:48.809079,360,18,0.94,0.89,7,Laptop
2023-10-08 09:30:50.840908,360,18,1.0,0.89,7,Laptop
2023-10-08 09:30:52.279258,360,18,1.0,0.89,7,Laptop
2023-10-08 09:30:53.976590,360,18,1.0,0.89,7,Laptop
2023-10-08 09:30:55.344726,360,18,1.0,0.89,7,Laptop
2023-10-08 09:30:57.413737,360,18,1.0,0.89,7,Laptop
2023-10-08 09:30:59.167135,360,18,1.0,0.83,7,Laptop
2023-10-08 09:31:00.736233,360,18,1.0,0.89,7,Laptop
2023-10-08 09:31:02.328974,360,18,0.94,0.89,7,Laptop
2023-10-08 09:31:03.820160,360,18,1.0,0.83,7,Laptop
2023-10-08 09:31:05.247820,360,18,1.0,0.89,7,Laptop
2023-10-08 09:31:06.580081,360,18,1.0,0.94,7,Laptop
2023-10-08 09:31:08.203884,360,18,1.0,0.94,7,Laptop
2023-10-08 09:31:09.572882,360,18,1.0,0.89,7,Laptop
2023-10-08 09:31:11.387022,360,18,1.0,0.89,7,Laptop
2023-10-08 09:31:13.187261,360,18,1.0,0.83,7,Laptop
2023-10-08 09:31:14.515880,360,18,1.0,1.0,7,Laptop
2023-10-08 09:31:16.203703,360,18,1.0,0.94,7,Laptop
2023-10-08 09:31:17.712106,360,18,1.0,0.94,7,Laptop
2023-10-08 09:31:19.239093,360,18,1.0,0.94,7,Laptop
2023-10-08 09:31:20.776775,360,18,1.0,0.94,7,Laptop
2023-10-08 09:31:22.428011,360,18,1.0,0.89,7,Laptop
2023-10-08 09:31:24.105775,360,18,1.0,0.89,7,Laptop
2023-10-08 09:31:25.526849,360,18,1.0,0.94,7,Laptop
2023-10-08 09:31:27.330203,360,18,1.0,0.89,7,Laptop
2023-10-08 09:31:28.831994,360,18,0.94,0.83,7,Laptop
2023-10-08 09:31:30.178207,360,18,1.0,0.94,7,Laptop
2023-10-08 09:31:32.000041,360,18,1.0,0.94,7,Laptop
2023-10-08 09:31:33.669412,360,18,1.0,0.83,7,Laptop
2023-10-08 09:31:35.236996,360,18,1.0,0.89,7,Laptop
2023-10-08 09:31:36.970605,360,18,1.0,0.89,7,Laptop
2023-10-08 09:31:38.591433,360,18,0.94,0.89,7,Laptop
2023-10-08 09:31:40.191994,360,18,1.0,0.89,7,Laptop
2023-10-08 09:31:41.768826,360,18,1.0,0.83,7,Laptop
2023-10-08 09:31:43.167860,360,18,1.0,0.94,7,Laptop
2023-10-08 09:31:44.829266,360,18,1.0,0.89,7,Laptop
2023-10-08 09:31:46.417462,360,18,1.0,0.94,7,Laptop
2023-10-08 09:31:48.000915,360,18,0.94,0.94,7,Laptop
2023-10-08 09:31:49.530903,360,18,1.0,0.78,7,Laptop
2023-10-08 09:31:50.877979,360,18,1.0,0.94,7,Laptop
2023-10-08 09:31:52.493325,360,18,1.0,0.94,7,Laptop
2023-10-08 09:31:53.981542,360,18,1.0,0.94,7,Laptop
2023-10-08 09:31:55.349958,360,18,1.0,1.0,7,Laptop
2023-10-08 09:31:57.127768,360,18,1.0,0.89,7,Laptop
2023-10-08 09:31:58.456214,360,18,1.0,0.94,7,Laptop
2023-10-08 09:31:59.982775,360,18,1.0,0.89,7,Laptop
2023-10-08 09:32:01.593915,360,18,1.0,0.83,7,Laptop
2023-10-08 09:32:04.402610,360,18,1.0,0.83,7,Laptop
2023-10-08 09:32:06.172112,360,18,1.0,0.67,7,Laptop
2023-10-08 09:32:07.685741,360,18,1.0,0.83,7,Laptop
2023-10-08 09:32:09.320768,360,18,1.0,1.0,7,Laptop
2023-10-08 09:32:11.011480,360,18,1.0,0.89,7,Laptop
2023-10-08 09:32:12.419400,360,18,1.0,0.94,7,Laptop
2023-10-08 09:32:13.828865,360,18,1.0,0.94,7,Laptop
2023-10-08 09:32:15.374465,360,18,1.0,0.83,7,Laptop
2023-10-08 09:32:16.907253,360,18,1.0,0.89,7,Laptop
2023-10-08 09:32:18.804325,360,18,1.0,0.83,7,Laptop
2023-10-08 09:32:20.441169,360,18,1.0,0.83,7,Laptop
2023-10-08 09:32:22.159946,360,18,0.94,0.83,7,Laptop
2023-10-08 09:32:24.539240,360,18,1.0,0.56,7,Laptop
2023-10-08 09:32:26.165131,360,18,1.0,0.89,7,Laptop
2023-10-08 09:32:27.799771,360,18,1.0,0.83,7,Laptop
2023-10-08 09:32:29.020357,360,18,1.0,0.94,7,Laptop
2023-10-08 09:32:30.632508,360,18,1.0,0.94,7,Laptop
2023-10-08 09:32:32.002978,360,18,1.0,0.94,7,Laptop
2023-10-08 09:32:33.621674,360,18,1.0,1.0,7,Laptop
2023-10-08 09:32:34.975816,360,18,1.0,1.0,7,Laptop
2023-10-08 09:32:36.840293,360,18,1.0,0.89,7,Laptop
2023-10-08 09:32:38.403543,360,18,1.0,0.83,7,Laptop
2023-10-08 09:32:39.950973,360,18,1.0,0.89,8,Laptop
2023-10-08 09:32:42.230129,360,18,1.0,0.94,8,Laptop
2023-10-08 09:32:43.666939,360,18,1.0,0.61,8,Laptop
2023-10-08 09:32:45.233994,360,18,1.0,0.83,8,Laptop
2023-10-08 09:32:46.784249,360,18,1.0,1.0,8,Laptop
2023-10-08 09:32:48.347698,360,18,1.0,1.0,8,Laptop
2023-10-08 09:32:49.962682,360,18,1.0,0.89,8,Laptop
2023-10-08 09:32:52.049704,360,18,1.0,0.94,8,Laptop
2023-10-08 09:32:53.879929,360,18,1.0,0.89,8,Laptop
2023-10-08 09:32:55.239805,360,18,1.0,0.94,8,Laptop
2023-10-08 09:32:56.839932,360,18,1.0,0.94,8,Laptop
2023-10-08 09:32:58.439310,360,18,1.0,0.94,8,Laptop
2023-10-08 09:33:00.191092,360,18,1.0,0.94,8,Laptop
2023-10-08 09:33:02.045393,360,18,1.0,0.89,8,Laptop
2023-10-08 09:33:04.161196,360,18,1.0,0.94,8,Laptop
2023-10-08 09:33:05.753657,360,18,1.0,0.89,8,Laptop
2023-10-08 09:33:07.808007,360,18,1.0,0.89,8,Laptop
2023-10-08 09:33:09.612749,360,18,1.0,0.89,8,Laptop
2023-10-08 09:33:11.433201,360,18,1.0,0.89,8,Laptop
2023-10-08 09:33:13.181153,360,18,1.0,0.89,8,Laptop
2023-10-08 09:33:15.259067,360,18,1.0,0.83,8,Laptop
2023-10-08 09:33:16.962924,360,18,1.0,0.78,8,Laptop
2023-10-08 09:33:19.243260,360,18,1.0,0.83,8,Laptop
2023-10-08 09:33:21.167771,360,18,1.0,0.72,8,Laptop
2023-10-08 09:33:22.782284,360,18,1.0,0.94,8,Laptop
2023-10-08 09:33:24.423387,360,18,1.0,1.0,8,Laptop
2023-10-08 09:33:25.877547,360,18,1.0,0.89,8,Laptop
2023-10-08 09:33:27.575479,360,18,0.94,0.89,8,Laptop
2023-10-08 09:33:29.194747,360,18,1.0,0.89,8,Laptop
2023-10-08 09:33:30.909834,360,18,1.0,0.89,8,Laptop
2023-10-08 09:33:32.500344,360,18,1.0,0.94,8,Laptop
2023-10-08 09:33:34.283245,360,18,1.0,0.89,8,Laptop
2023-10-08 09:33:36.676542,360,18,1.0,0.83,8,Laptop
2023-10-08 09:33:39.499427,360,18,1.0,0.44,8,Laptop
2023-10-08 09:33:41.421296,360,18,1.0,0.83,8,Laptop
2023-10-08 09:33:43.133494,360,18,1.0,0.83,8,Laptop
2023-10-08 09:33:44.786966,360,18,1.0,0.83,8,Laptop
2023-10-08 09:33:46.426578,360,18,1.0,0.78,8,Laptop
2023-10-08 09:33:48.001689,360,18,1.0,0.83,8,Laptop
2023-10-08 09:33:49.829515,360,18,1.0,0.83,8,Laptop
2023-10-08 09:33:51.408922,360,18,1.0,0.89,8,Laptop
2023-10-08 09:33:53.063928,360,18,1.0,0.89,8,Laptop
2023-10-08 09:33:54.643274,360,18,0.94,0.94,8,Laptop
2023-10-08 09:33:56.224503,360,18,1.0,0.94,8,Laptop
2023-10-08 09:33:57.820334,360,18,1.0,1.0,8,Laptop
2023-10-08 09:33:59.457280,360,18,1.0,1.0,8,Laptop
2023-10-08 09:34:01.141981,360,18,1.0,0.89,8,Laptop
2023-10-08 09:34:03.013795,360,18,0.94,0.89,8,Laptop
2023-10-08 09:34:04.501864,360,18,1.0,0.89,8,Laptop
2023-10-08 09:34:06.414186,360,18,1.0,0.83,8,Laptop
2023-10-08 09:34:08.436252,360,18,1.0,0.83,8,Laptop
2023-10-08 09:34:10.045134,360,18,0.94,0.78,8,Laptop
2023-10-08 09:34:11.863077,360,18,1.0,0.83,8,Laptop
2023-10-08 09:34:13.509224,360,18,1.0,0.94,8,Laptop
2023-10-08 09:34:15.573950,360,18,1.0,0.89,8,Laptop
2023-10-08 09:34:17.136259,360,18,1.0,0.89,8,Laptop
2023-10-08 09:34:18.766975,360,18,1.0,1.0,8,Laptop
2023-10-08 09:34:20.429309,360,18,1.0,0.94,8,Laptop
2023-10-08 09:34:22.043020,360,18,1.0,0.94,8,Laptop
2023-10-08 09:34:23.869357,360,18,1.0,0.83,8,Laptop
2023-10-08 09:34:25.338409,360,18,1.0,0.94,8,Laptop
2023-10-08 09:34:26.974174,360,18,1.0,1.0,8,Laptop
2023-10-08 09:34:28.875445,360,18,1.0,0.89,8,Laptop
2023-10-08 09:34:30.499439,360,18,1.0,0.89,8,Laptop
2023-10-08 09:34:31.871123,360,18,1.0,0.94,8,Laptop
2023-10-08 09:34:33.717457,360,18,1.0,0.83,8,Laptop
2023-10-08 09:34:35.347904,360,18,1.0,0.89,8,Laptop
2023-10-08 09:34:36.619517,360,18,1.0,0.94,8,Laptop
2023-10-08 09:34:38.467405,360,18,1.0,0.94,8,Laptop
2023-10-08 09:34:40.060296,360,18,0.94,0.83,8,Laptop
2023-10-08 09:34:41.714091,360,18,1.0,0.89,8,Laptop
2023-10-08 09:34:43.244792,360,18,1.0,0.89,8,Laptop
2023-10-08 09:34:44.885668,360,18,1.0,0.94,8,Laptop
2023-10-08 09:34:46.607462,360,18,1.0,0.94,8,Laptop
2023-10-08 09:34:48.029230,360,18,1.0,0.94,8,Laptop
2023-10-08 09:34:49.790570,360,18,1.0,0.89,8,Laptop
2023-10-08 09:34:51.415868,360,18,1.0,0.94,8,Laptop
2023-10-08 09:34:52.882790,360,18,1.0,0.89,8,Laptop
2023-10-08 09:34:54.463989,360,18,1.0,0.94,8,Laptop
2023-10-08 09:34:56.167002,360,18,1.0,1.0,8,Laptop
2023-10-08 09:34:57.829621,360,18,1.0,0.94,8,Laptop
2023-10-08 09:34:59.548572,360,18,1.0,0.94,8,Laptop
2023-10-08 09:35:01.131453,360,18,1.0,0.89,8,Laptop
2023-10-08 09:35:03.030773,360,18,1.0,0.83,8,Laptop
2023-10-08 09:35:04.432682,360,18,1.0,0.89,8,Laptop
2023-10-08 09:35:06.136214,360,18,1.0,0.94,8,Laptop
2023-10-08 09:35:07.989156,360,18,1.0,0.89,8,Laptop
2023-10-08 09:35:09.592342,360,18,0.94,0.89,8,Laptop
2023-10-08 09:35:11.020793,360,18,1.0,1.0,8,Laptop
2023-10-08 09:35:12.587353,360,18,1.0,1.0,8,Laptop
2023-10-08 09:35:14.403358,360,18,1.0,0.94,8,Laptop
2023-10-08 09:35:15.866029,360,18,1.0,0.94,8,Laptop
2023-10-08 09:35:17.687351,360,18,1.0,0.89,8,Laptop
2023-10-08 09:35:19.260015,360,18,1.0,0.83,8,Laptop
2023-10-08 09:35:20.971225,360,18,1.0,0.89,8,Laptop
2023-10-08 09:35:22.689548,360,18,1.0,0.83,8,Laptop
2023-10-08 09:35:24.402773,360,18,1.0,0.94,8,Laptop
