execution_time,timestamp,cpu_utilization,memory_usage,pixel,fps,success,distance
294,2023-09-07 16:32:41.858400,72.9,73.6,409920,28,True,14.0
308,2023-09-07 16:32:41.894862,74.2,73.6,409920,28,True,12.0
307,2023-09-07 16:32:41.931189,74.1,73.6,409920,28,True,10.0
284,2023-09-07 16:32:41.967393,71.9,73.6,409920,28,True,5.0
289,2023-09-07 16:32:42.003724,72.4,73.6,409920,28,True,4.0
297,2023-09-07 16:32:42.040123,73.2,73.6,409920,28,True,8.0
294,2023-09-07 16:32:42.076550,72.9,73.6,409920,28,True,8.0
284,2023-09-07 16:32:42.113025,71.9,73.6,409920,28,True,8.0
298,2023-09-07 16:32:42.149414,73.3,73.6,409920,28,True,14.0
303,2023-09-07 16:32:42.185674,73.7,73.6,409920,28,True,16.0
289,2023-09-07 16:32:42.222056,72.4,73.6,409920,28,True,9.0
326,2023-09-07 16:32:42.258637,73.3,73.6,409920,28,True,8.0
321,2023-09-07 16:32:42.295100,75.4,73.6,409920,28,True,5.0
284,2023-09-07 16:32:42.331320,71.9,73.6,409920,28,True,7.0
294,2023-09-07 16:32:42.367860,72.9,73.6,409920,28,True,5.0
292,2023-09-07 16:32:42.404317,72.7,73.6,409920,28,True,4.0
294,2023-09-07 16:32:42.440669,72.9,73.6,409920,28,True,3.0
303,2023-09-07 16:32:42.477221,73.7,73.6,409920,28,True,6.0
294,2023-09-07 16:32:42.513755,72.9,73.6,409920,28,True,5.0
294,2023-09-07 16:32:42.550172,72.9,73.6,409920,28,True,4.0
303,2023-09-07 16:32:42.586589,73.7,73.6,409920,28,True,7.0
308,2023-09-07 16:32:42.622967,74.2,73.6,409920,28,True,6.0
297,2023-09-07 16:32:42.659394,73.2,73.6,409920,28,True,8.0
289,2023-09-07 16:32:42.695790,72.4,73.6,409920,28,True,6.0
303,2023-09-07 16:32:42.732222,73.7,73.6,409920,28,True,6.0
289,2023-09-07 16:32:42.768536,72.4,73.6,409920,28,True,7.0
297,2023-09-07 16:32:42.804832,73.2,73.6,409920,28,True,6.0
289,2023-09-07 16:32:42.841320,72.4,73.6,409920,28,True,8.0
321,2023-09-07 16:32:42.878061,72.9,73.6,409920,28,True,6.0
345,2023-09-07 16:32:42.914787,75.0,73.6,409920,28,True,8.0
330,2023-09-07 16:32:42.951613,73.7,73.6,409920,28,True,16.0
305,2023-09-07 16:32:42.987545,71.4,73.6,409920,28,True,6.0
330,2023-09-07 16:32:43.024345,73.7,73.6,409920,28,True,6.0
316,2023-09-07 16:32:43.060165,72.4,73.6,409920,28,True,10.0
330,2023-09-07 16:32:43.096839,73.7,73.6,409920,28,True,8.0
316,2023-09-07 16:32:43.133557,72.4,73.6,409920,28,True,8.0
397,2023-09-07 16:32:43.172278,74.6,73.6,409920,28,True,9.0
324,2023-09-07 16:32:43.207546,73.2,73.6,409920,28,True,11.0
324,2023-09-07 16:32:43.243712,73.2,73.6,409920,28,True,9.0
310,2023-09-07 16:32:43.279813,71.9,73.6,409920,28,True,8.0
356,2023-09-07 16:32:43.315764,75.9,73.6,409920,28,True,10.0
324,2023-09-07 16:32:43.351863,73.2,73.6,409920,28,True,6.0
316,2023-09-07 16:32:43.387864,72.4,73.6,409920,28,True,9.0
324,2023-09-07 16:32:43.423996,73.2,73.6,409920,28,True,8.0
335,2023-09-07 16:32:43.460289,74.1,73.6,409920,28,True,13.0
497,2023-09-07 16:32:43.501929,73.8,73.6,409920,28,True,7.0
405,2023-09-07 16:32:43.536100,73.2,73.6,409920,28,True,9.0
328,2023-09-07 16:32:43.570553,71.2,73.6,409920,28,True,8.0
369,2023-09-07 16:32:43.607005,74.6,73.6,409920,28,True,5.0
363,2023-09-07 16:32:43.643075,74.1,73.6,409920,28,True,6.0
348,2023-09-07 16:32:43.678898,72.9,73.6,409920,28,True,9.0
348,2023-09-07 16:32:43.715876,72.9,73.6,409920,28,True,7.0
363,2023-09-07 16:32:43.751802,74.1,73.6,409920,28,True,5.0
342,2023-09-07 16:32:43.787569,72.4,73.6,409920,28,True,6.0
363,2023-09-07 16:32:43.823505,74.1,73.6,409920,28,True,8.0
342,2023-09-07 16:32:43.859383,72.4,73.6,409920,28,True,5.0
342,2023-09-07 16:32:43.896270,72.4,73.6,409920,28,True,4.0
342,2023-09-07 16:32:43.932281,72.4,73.6,409920,28,True,3.0
324,2023-09-07 16:32:43.967637,73.2,73.6,409920,28,True,5.0
310,2023-09-07 16:32:44.004065,71.9,73.6,409920,28,True,7.0
336,2023-09-07 16:32:44.040646,71.9,73.6,409920,28,True,13.0
310,2023-09-07 16:32:44.077216,71.9,73.6,409920,28,True,14.0
336,2023-09-07 16:32:44.113765,71.9,73.6,409920,28,True,14.0
321,2023-09-07 16:32:44.150312,72.9,73.6,409920,28,True,24.0
345,2023-09-07 16:32:44.186740,75.0,73.6,409920,28,True,24.0
321,2023-09-07 16:32:44.223355,72.9,73.6,409920,28,True,30.0
310,2023-09-07 16:32:44.259675,71.9,73.6,409920,28,True,30.0
310,2023-09-07 16:32:44.296014,71.9,73.6,409920,28,True,32.0
310,2023-09-07 16:32:44.332487,71.9,73.6,409920,28,True,26.0
310,2023-09-07 16:32:44.368951,71.9,73.6,409920,28,True,34.0
310,2023-09-07 16:32:44.405417,71.9,73.6,409920,28,True,27.0
310,2023-09-07 16:32:44.441775,71.9,73.6,409920,28,True,28.0
340,2023-09-07 16:32:44.478071,74.6,73.6,409920,28,True,46.0
316,2023-09-07 16:32:44.514345,72.4,73.6,409920,28,True,22.0
326,2023-09-07 16:32:44.550665,73.3,73.6,409920,28,True,25.0
336,2023-09-07 16:32:44.586848,74.2,73.6,409920,28,True,28.0
321,2023-09-07 16:32:44.623029,72.9,73.6,409920,28,True,27.0
316,2023-09-07 16:32:44.659148,72.4,73.6,409920,28,True,16.0
335,2023-09-07 16:32:44.695207,74.1,73.6,409920,28,True,14.0
321,2023-09-07 16:32:44.731381,72.9,73.6,409920,28,True,5.0
324,2023-09-07 16:32:44.767558,73.2,73.6,409920,28,True,4.0
310,2023-09-07 16:32:44.803785,71.9,73.6,409920,28,True,4.0
324,2023-09-07 16:32:44.839913,73.2,73.6,409920,28,True,8.0
316,2023-09-07 16:32:44.875865,72.4,73.6,409920,28,True,9.0
351,2023-09-07 16:32:44.912458,73.2,73.6,409920,28,True,9.0
310,2023-09-07 16:32:44.948938,71.9,73.6,409920,28,True,5.0
310,2023-09-07 16:32:44.985274,71.9,73.6,409920,28,True,8.0
310,2023-09-07 16:32:45.021752,71.9,73.6,409920,28,True,15.0
348,2023-09-07 16:32:45.058303,72.9,73.6,409920,28,True,11.0
345,2023-09-07 16:32:45.094761,75.0,73.6,409920,28,True,8.0
316,2023-09-07 16:32:45.131010,72.4,73.6,409920,28,True,11.0
340,2023-09-07 16:32:45.167356,74.6,73.6,409920,28,True,5.0
336,2023-09-07 16:32:45.203891,71.9,73.6,409920,28,True,11.0
351,2023-09-07 16:32:45.240527,73.2,73.6,409920,28,True,5.0
310,2023-09-07 16:32:45.277015,71.9,73.6,409920,28,True,7.0
310,2023-09-07 16:32:45.313392,71.9,73.6,409920,28,True,5.0
321,2023-09-07 16:32:45.349647,72.9,73.6,409920,28,True,9.0
316,2023-09-07 16:32:45.386147,72.4,73.6,409920,28,True,8.0
326,2023-09-07 16:32:45.422675,73.3,73.6,409920,28,True,8.0
336,2023-09-07 16:32:45.459006,74.2,73.6,409920,28,True,11.0
321,2023-09-07 16:32:45.495336,72.9,73.6,409920,28,True,8.0
330,2023-09-07 16:32:45.531756,73.7,73.6,409920,28,True,19.0
305,2023-09-07 16:32:45.567867,71.4,73.6,409920,28,True,10.0
310,2023-09-07 16:32:45.604137,71.9,73.6,409920,28,True,11.0
310,2023-09-07 16:32:45.640386,71.9,73.6,409920,28,True,13.0
310,2023-09-07 16:32:45.676896,71.9,73.6,409920,28,True,8.0
316,2023-09-07 16:32:45.713413,72.4,73.6,409920,28,True,12.0
330,2023-09-07 16:32:45.749992,73.7,73.6,409920,28,True,10.0
326,2023-09-07 16:32:45.786365,73.3,73.6,409920,28,True,9.0
374,2023-09-07 16:32:45.822922,75.0,73.6,409920,28,True,14.0
316,2023-09-07 16:32:45.859481,72.4,73.6,409920,28,True,9.0
310,2023-09-07 16:32:45.896054,71.9,73.6,409920,28,True,14.0
336,2023-09-07 16:32:45.932575,71.9,73.6,409920,28,True,10.0
316,2023-09-07 16:32:45.969009,72.4,73.6,409920,28,True,10.0
335,2023-09-07 16:32:46.005427,74.1,73.6,409920,28,True,10.0
310,2023-09-07 16:32:46.041953,71.9,73.6,409920,28,True,19.0
316,2023-09-07 16:32:46.078399,72.4,73.6,409920,28,True,10.0
345,2023-09-07 16:32:46.114808,75.0,73.6,409920,28,True,9.0
342,2023-09-07 16:32:46.151366,72.4,73.6,409920,28,True,11.0
310,2023-09-07 16:32:46.187825,71.9,73.6,409920,28,True,11.0
310,2023-09-07 16:32:46.224285,71.9,73.6,409920,28,True,8.0
310,2023-09-07 16:32:46.260659,71.9,73.6,409920,28,True,11.0
330,2023-09-07 16:32:46.297066,73.7,73.6,409920,28,True,8.0
310,2023-09-07 16:32:46.333427,71.9,73.6,409920,28,True,11.0
336,2023-09-07 16:32:46.369969,71.9,73.6,409920,28,True,11.0
321,2023-09-07 16:32:46.406404,72.9,73.6,409920,28,True,9.0
374,2023-09-07 16:32:46.442993,75.0,73.6,409920,28,True,10.0
321,2023-09-07 16:32:46.479557,72.9,73.6,409920,28,True,12.0
310,2023-09-07 16:32:46.515919,71.9,73.6,409920,28,True,7.0
324,2023-09-07 16:32:46.552347,73.2,73.6,409920,28,True,16.0
336,2023-09-07 16:32:46.588931,71.9,73.6,409920,28,True,6.0
316,2023-09-07 16:32:46.625563,72.4,73.6,409920,28,True,8.0
316,2023-09-07 16:32:46.661951,72.4,73.6,409920,28,True,8.0
348,2023-09-07 16:32:46.698467,72.9,73.6,409920,28,True,8.0
374,2023-09-07 16:32:46.734991,75.0,73.6,409920,28,True,6.0
321,2023-09-07 16:32:46.771493,72.9,73.6,409920,28,True,11.0
310,2023-09-07 16:32:46.807938,71.9,73.6,409920,28,True,8.0
336,2023-09-07 16:32:46.844565,71.9,73.6,409920,28,True,10.0
324,2023-09-07 16:32:46.880198,73.2,73.6,409920,28,True,10.0
310,2023-09-07 16:32:46.916590,71.9,73.6,409920,28,True,10.0
310,2023-09-07 16:32:46.952945,71.9,73.6,409920,28,True,8.0
310,2023-09-07 16:32:46.989386,71.9,73.6,409920,28,True,11.0
348,2023-09-07 16:32:47.025999,72.9,73.6,409920,28,True,9.0
316,2023-09-07 16:32:47.062582,72.4,73.6,409920,28,True,18.0
340,2023-09-07 16:32:47.098934,74.6,73.6,409920,28,True,9.0
316,2023-09-07 16:32:47.135483,72.4,73.6,409920,28,True,6.0
330,2023-09-07 16:32:47.171920,73.7,73.6,409920,28,True,7.0
305,2023-09-07 16:32:47.208304,71.4,73.6,409920,28,True,7.0
310,2023-09-07 16:32:47.244559,71.9,73.6,409920,28,True,3.0
310,2023-09-07 16:32:47.280937,71.9,73.6,409920,28,True,7.0
321,2023-09-07 16:32:47.317555,72.9,73.6,409920,28,True,7.0
310,2023-09-07 16:32:47.353928,71.9,73.6,409920,28,True,5.0
316,2023-09-07 16:32:47.390392,72.4,73.6,409920,28,True,9.0
345,2023-09-07 16:32:47.426858,75.0,73.6,409920,28,True,7.0
321,2023-09-07 16:32:47.463294,72.9,73.6,409920,28,True,13.0
310,2023-09-07 16:32:47.499543,71.9,73.6,409920,28,True,14.0
316,2023-09-07 16:32:47.535869,72.4,73.6,409920,28,True,12.0
324,2023-09-07 16:32:47.571724,73.2,73.6,409920,28,False,12.0
310,2023-09-07 16:32:47.607698,71.9,73.6,409920,28,False,12.0
310,2023-09-07 16:32:47.644148,71.9,73.6,409920,28,True,52.0
305,2023-09-07 16:32:47.680605,71.4,73.6,409920,28,True,13.0
316,2023-09-07 16:32:47.717009,72.4,73.6,409920,28,True,11.0
351,2023-09-07 16:32:47.753582,73.2,73.6,409920,28,True,18.0
316,2023-09-07 16:32:47.790073,72.4,73.6,409920,28,True,15.0
326,2023-09-07 16:32:47.826511,73.3,73.6,409920,28,True,20.0
336,2023-09-07 16:32:47.862980,74.2,73.6,409920,28,True,14.0
321,2023-09-07 16:32:47.899473,72.9,73.6,409920,28,True,16.0
316,2023-09-07 16:32:47.935803,72.4,73.6,409920,28,True,12.0
305,2023-09-07 16:32:47.971919,71.4,73.6,409920,28,True,16.0
330,2023-09-07 16:32:48.008213,73.7,73.6,409920,28,True,15.0
305,2023-09-07 16:32:48.044684,71.4,73.6,409920,28,True,19.0
310,2023-09-07 16:32:48.080912,71.9,73.6,409920,28,True,14.0
336,2023-09-07 16:32:48.117489,71.9,73.6,409920,28,True,31.0
321,2023-09-07 16:32:48.153843,72.9,73.6,409920,28,True,11.0
321,2023-09-07 16:32:48.190250,72.9,73.6,409920,28,True,13.0
321,2023-09-07 16:32:48.226672,72.9,73.6,409920,28,True,10.0
345,2023-09-07 16:32:48.263051,75.0,73.6,409920,28,True,14.0
335,2023-09-07 16:32:48.299531,74.1,73.6,409920,28,True,17.0
310,2023-09-07 16:32:48.335951,71.9,73.6,409920,28,True,15.0
336,2023-09-07 16:32:48.372491,71.9,73.6,409920,28,True,14.0
310,2023-09-07 16:32:48.408996,71.9,73.6,409920,28,True,11.0
316,2023-09-07 16:32:48.445428,72.4,73.6,409920,28,True,15.0
330,2023-09-07 16:32:48.481924,73.7,73.6,409920,28,True,14.0
316,2023-09-07 16:32:48.518157,72.4,73.6,409920,28,True,10.0
348,2023-09-07 16:32:48.554687,72.9,73.6,409920,28,True,14.0
340,2023-09-07 16:32:48.591112,74.6,73.6,409920,28,True,12.0
348,2023-09-07 16:32:48.627690,72.9,73.6,409920,28,True,20.0
310,2023-09-07 16:32:48.663994,71.9,73.6,409920,28,True,9.0
321,2023-09-07 16:32:48.700403,72.9,73.6,409920,28,True,9.0
310,2023-09-07 16:32:48.736889,71.9,73.6,409920,28,True,9.0
336,2023-09-07 16:32:48.773541,71.9,73.6,409920,28,True,4.0
316,2023-09-07 16:32:48.810125,72.4,73.6,409920,28,True,9.0
326,2023-09-07 16:32:48.846672,73.3,73.6,409920,28,True,8.0
336,2023-09-07 16:32:48.883183,74.2,73.6,409920,28,True,8.0
316,2023-09-07 16:32:48.919660,72.4,73.6,409920,28,True,3.0
336,2023-09-07 16:32:48.956272,71.9,73.6,409920,28,True,3.0
310,2023-09-07 16:32:48.992814,71.9,73.6,409920,28,True,3.0
316,2023-09-07 16:32:49.029367,72.4,73.6,409920,28,True,4.0
336,2023-09-07 16:32:49.066013,71.9,73.6,409920,28,True,2.0
326,2023-09-07 16:32:49.102466,73.3,73.6,409920,28,True,2.0
364,2023-09-07 16:32:49.138995,74.2,73.6,409920,28,True,4.0
316,2023-09-07 16:32:49.175438,72.4,73.6,409920,28,True,3.0
324,2023-09-07 16:32:49.211947,73.2,73.6,409920,28,True,1.0
348,2023-09-07 16:32:49.248549,72.9,73.6,409920,28,True,2.0
310,2023-09-07 16:32:49.285106,71.9,73.6,409920,28,True,0.0
336,2023-09-07 16:32:49.321606,71.9,73.6,409920,28,True,4.0
321,2023-09-07 16:32:49.358051,72.9,73.6,409920,28,True,2.0
316,2023-09-07 16:32:49.394340,72.4,73.6,409920,28,True,3.0
326,2023-09-07 16:32:49.430704,73.3,73.6,409920,28,True,6.0
340,2023-09-07 16:32:49.467047,74.6,73.6,409920,28,True,6.0
348,2023-09-07 16:32:49.503612,72.9,73.6,409920,28,True,5.0
324,2023-09-07 16:32:49.540158,73.2,73.6,409920,28,True,6.0
310,2023-09-07 16:32:49.576622,71.9,73.6,409920,28,True,8.0
310,2023-09-07 16:32:49.613031,71.9,73.6,409920,28,True,8.0
316,2023-09-07 16:32:49.649527,72.4,73.6,409920,28,True,18.0
310,2023-09-07 16:32:49.685974,71.9,73.6,409920,28,True,10.0
348,2023-09-07 16:32:49.722479,72.9,73.6,409920,28,True,11.0
406,2023-09-07 16:32:49.759220,77.4,73.6,409920,28,True,9.0
336,2023-09-07 16:32:49.795916,71.9,73.6,409920,28,True,10.0
336,2023-09-07 16:32:49.832544,71.9,73.6,409920,28,True,11.0
316,2023-09-07 16:32:49.869051,72.4,73.6,409920,28,True,11.0
316,2023-09-07 16:32:49.905507,72.4,73.6,409920,28,True,12.0
310,2023-09-07 16:32:49.941969,71.9,73.6,409920,28,True,11.0
321,2023-09-07 16:32:49.978210,72.9,73.6,409920,28,True,11.0
360,2023-09-07 16:32:50.014725,76.2,73.6,409920,28,True,10.0
316,2023-09-07 16:32:50.051216,72.4,73.6,409920,28,True,10.0
316,2023-09-07 16:32:50.087694,72.4,73.6,409920,28,True,11.0
310,2023-09-07 16:32:50.124158,71.9,73.6,409920,28,True,12.0
310,2023-09-07 16:32:50.160651,71.9,73.6,409920,28,True,12.0
316,2023-09-07 16:32:50.197188,72.4,73.6,409920,28,True,23.0
310,2023-09-07 16:32:50.233630,71.9,73.6,409920,28,True,10.0
316,2023-09-07 16:32:50.270016,72.4,73.6,409920,28,True,13.0
330,2023-09-07 16:32:50.306494,73.7,73.6,409920,28,True,14.0
340,2023-09-07 16:32:50.342985,74.6,73.6,409920,28,True,8.0
342,2023-09-07 16:32:50.379499,72.4,73.6,409920,28,True,12.0
310,2023-09-07 16:32:50.416016,71.9,73.6,409920,28,True,9.0
336,2023-09-07 16:32:50.452632,71.9,73.6,409920,28,True,12.0
316,2023-09-07 16:32:50.489080,72.4,73.6,409920,28,True,10.0
310,2023-09-07 16:32:50.525511,71.9,73.6,409920,28,True,9.0
330,2023-09-07 16:32:50.561938,73.7,73.6,409920,28,True,11.0
353,2023-09-07 16:32:50.598458,73.3,73.6,409920,28,True,12.0
340,2023-09-07 16:32:50.634769,74.6,73.6,409920,28,True,12.0
316,2023-09-07 16:32:50.671161,72.4,73.6,409920,28,True,10.0
321,2023-09-07 16:32:50.707537,72.9,73.6,409920,28,True,22.0
330,2023-09-07 16:32:50.743989,73.7,73.6,409920,28,True,10.0
310,2023-09-07 16:32:50.780537,71.9,73.6,409920,28,True,11.0
310,2023-09-07 16:32:50.816951,71.9,73.6,409920,28,True,11.0
316,2023-09-07 16:32:50.853452,72.4,73.6,409920,28,True,11.0
342,2023-09-07 16:32:50.890083,72.4,73.6,409920,28,True,14.0
369,2023-09-07 16:32:50.926725,74.6,73.6,409920,28,True,10.0
321,2023-09-07 16:32:50.962988,72.9,73.6,409920,28,True,12.0
316,2023-09-07 16:32:50.999176,72.4,73.6,409920,28,True,10.0
321,2023-09-07 16:32:51.035403,72.9,73.6,409920,28,True,11.0
310,2023-09-07 16:32:51.071649,71.9,73.6,409920,28,True,12.0
310,2023-09-07 16:32:51.107930,71.9,73.6,409920,28,True,8.0
310,2023-09-07 16:32:51.144118,71.9,73.6,409920,28,True,11.0
310,2023-09-07 16:32:51.180289,71.9,73.6,409920,28,True,8.0
305,2023-09-07 16:32:51.216630,71.4,73.6,409920,28,True,14.0
316,2023-09-07 16:32:51.252898,72.4,73.6,409920,28,True,8.0
305,2023-09-07 16:32:51.289171,71.4,73.6,409920,28,True,6.0
316,2023-09-07 16:32:51.325507,72.4,73.6,409920,28,True,3.0
310,2023-09-07 16:32:51.361666,71.9,73.6,409920,28,True,5.0
310,2023-09-07 16:32:51.397887,71.9,73.6,409920,28,True,2.0
321,2023-09-07 16:32:51.434052,72.9,73.6,409920,28,True,4.0
316,2023-09-07 16:32:51.470293,72.4,73.6,409920,28,True,14.0
321,2023-09-07 16:32:51.506550,72.9,73.6,409920,28,True,16.0
336,2023-09-07 16:32:51.542856,74.2,73.6,409920,28,True,17.0
578,2023-09-07 16:32:51.591131,81.8,73.6,409920,28,True,55.0
339,2023-09-07 16:32:51.624060,72.2,73.6,409920,28,True,11.0
358,2023-09-07 16:32:51.660137,73.7,73.6,409920,28,True,11.0
348,2023-09-07 16:32:51.696058,72.9,73.6,409920,28,True,10.0
369,2023-09-07 16:32:51.732023,74.6,73.6,409920,28,True,12.0
369,2023-09-07 16:32:51.767977,74.6,73.6,409920,28,True,12.0
342,2023-09-07 16:32:51.804053,72.4,73.6,409920,28,True,11.0
369,2023-09-07 16:32:51.839941,74.6,73.6,409920,28,True,9.0
353,2023-09-07 16:32:51.875699,73.3,73.6,409920,28,True,13.0
330,2023-09-07 16:32:51.912545,71.4,73.6,409920,28,True,12.0
342,2023-09-07 16:32:51.948465,72.4,73.6,409920,28,True,15.0
330,2023-09-07 16:32:51.984606,71.4,73.6,409920,28,True,11.0
351,2023-09-07 16:32:52.020635,73.2,73.6,409920,28,True,12.0
336,2023-09-07 16:32:52.056594,71.9,73.6,409920,28,True,15.0
342,2023-09-07 16:32:52.092644,72.4,73.6,409920,28,True,10.0
358,2023-09-07 16:32:52.128678,73.7,73.6,409920,28,True,12.0
342,2023-09-07 16:32:52.164703,72.4,73.6,409920,28,True,14.0
330,2023-09-07 16:32:52.200609,71.4,73.6,409920,28,True,12.0
358,2023-09-07 16:32:52.236600,73.7,73.6,409920,28,True,10.0
330,2023-09-07 16:32:52.272279,71.4,73.6,409920,28,True,5.0
336,2023-09-07 16:32:52.308916,71.9,73.6,409920,28,True,4.0
336,2023-09-07 16:32:52.345614,71.9,73.6,409920,28,True,8.0
336,2023-09-07 16:32:52.382282,71.9,73.6,409920,28,True,8.0
359,2023-09-07 16:32:52.419135,73.8,73.6,409920,28,True,8.0
369,2023-09-07 16:32:52.455062,74.6,73.6,409920,28,True,14.0
342,2023-09-07 16:32:52.490880,72.4,73.6,409920,28,True,16.0
374,2023-09-07 16:32:52.527813,75.0,73.6,409920,28,True,9.0
358,2023-09-07 16:32:52.563398,73.7,73.6,409920,28,True,8.0
316,2023-09-07 16:32:52.599464,72.4,73.6,409920,28,True,5.0
324,2023-09-07 16:32:52.635619,73.2,73.6,409920,28,True,7.0
305,2023-09-07 16:32:52.671739,71.4,73.6,409920,28,True,5.0
310,2023-09-07 16:32:52.707920,71.9,73.6,409920,28,True,4.0
330,2023-09-07 16:32:52.744016,73.7,73.6,409920,28,True,3.0
324,2023-09-07 16:32:52.780148,73.2,73.6,409920,28,True,6.0
310,2023-09-07 16:32:52.816254,71.9,73.6,409920,28,True,5.0
310,2023-09-07 16:32:52.852308,71.9,73.6,409920,28,True,4.0
324,2023-09-07 16:32:52.888516,73.2,73.6,409920,28,True,7.0
321,2023-09-07 16:32:52.924632,72.9,73.6,409920,28,True,6.0
310,2023-09-07 16:32:52.960883,71.9,73.6,409920,28,True,8.0
330,2023-09-07 16:32:52.996996,73.7,73.6,409920,28,True,6.0
316,2023-09-07 16:32:53.033133,72.4,73.6,409920,28,True,6.0
310,2023-09-07 16:32:53.069163,71.9,73.6,409920,28,True,7.0
330,2023-09-07 16:32:53.105188,73.7,73.6,409920,28,True,6.0
316,2023-09-07 16:32:53.141220,72.4,73.6,409920,28,True,8.0
330,2023-09-07 16:32:53.177296,73.7,73.6,409920,28,True,6.0
316,2023-09-07 16:32:53.213137,72.4,73.6,409920,28,True,8.0
330,2023-09-07 16:32:53.248816,73.7,73.6,409920,28,True,16.0
321,2023-09-07 16:32:53.285512,72.9,73.6,409920,28,True,6.0
335,2023-09-07 16:32:53.322620,74.1,73.6,409920,28,True,6.0
335,2023-09-07 16:32:53.358612,74.1,73.6,409920,28,True,10.0
321,2023-09-07 16:32:53.394461,72.9,73.6,409920,28,True,8.0
350,2023-09-07 16:32:53.431070,75.4,73.6,409920,28,True,8.0
310,2023-09-07 16:32:53.468201,71.9,73.6,409920,28,True,9.0
324,2023-09-07 16:32:53.503905,73.2,73.6,409920,28,True,11.0
316,2023-09-07 16:32:53.540588,72.4,73.6,409920,28,True,9.0
330,2023-09-07 16:32:53.577327,73.7,73.6,409920,28,True,8.0
321,2023-09-07 16:32:53.614152,72.9,73.6,409920,28,True,10.0
335,2023-09-07 16:32:53.649982,74.1,73.6,409920,28,True,6.0
335,2023-09-07 16:32:53.685795,74.1,73.6,409920,28,True,9.0
330,2023-09-07 16:32:53.721638,73.7,73.6,409920,28,True,8.0
403,2023-09-07 16:32:53.759897,75.0,73.6,409920,28,True,13.0
345,2023-09-07 16:32:53.794703,72.7,73.6,409920,28,True,7.0
364,2023-09-07 16:32:53.831069,74.2,73.6,409920,28,True,9.0
363,2023-09-07 16:32:53.866977,74.1,73.6,409920,28,True,8.0
363,2023-09-07 16:32:53.902994,74.1,73.6,409920,28,True,5.0
363,2023-09-07 16:32:53.938868,74.1,73.6,409920,28,True,6.0
369,2023-09-07 16:32:53.974868,74.6,73.6,409920,28,True,9.0
342,2023-09-07 16:32:54.010741,72.4,73.6,409920,28,True,7.0
328,2023-09-07 16:32:54.046658,71.2,73.6,409920,28,True,5.0
358,2023-09-07 16:32:54.082583,73.7,73.6,409920,28,True,6.0
384,2023-09-07 16:32:54.118740,75.8,73.6,409920,28,True,8.0
312,2023-09-07 16:32:54.154703,69.8,73.6,409920,28,True,5.0
358,2023-09-07 16:32:54.190627,73.7,73.6,409920,28,True,4.0
363,2023-09-07 16:32:54.226586,74.1,73.6,409920,28,True,3.0
358,2023-09-07 16:32:54.262441,73.7,73.6,409920,28,True,5.0
348,2023-09-07 16:32:54.298456,72.9,73.6,409920,28,True,7.0
358,2023-09-07 16:32:54.334220,73.7,73.6,409920,28,True,13.0
369,2023-09-07 16:32:54.370102,74.6,73.6,409920,28,True,14.0
342,2023-09-07 16:32:54.406077,72.4,73.6,409920,28,True,14.0
358,2023-09-07 16:32:54.441993,73.7,73.6,409920,28,True,24.0
363,2023-09-07 16:32:54.477867,74.1,73.6,409920,28,True,24.0
358,2023-09-07 16:32:54.513759,73.7,73.6,409920,28,True,30.0
342,2023-09-07 16:32:54.549716,72.4,73.6,409920,28,True,30.0
358,2023-09-07 16:32:54.585696,73.7,73.6,409920,28,True,32.0
358,2023-09-07 16:32:54.621705,73.7,73.6,409920,28,True,26.0
358,2023-09-07 16:32:54.657690,73.7,73.6,409920,28,True,34.0
342,2023-09-07 16:32:54.693610,72.4,73.6,409920,28,True,27.0
358,2023-09-07 16:32:54.729492,73.7,73.6,409920,28,True,28.0
358,2023-09-07 16:32:54.765302,73.7,73.6,409920,28,True,46.0
336,2023-09-07 16:32:54.802129,71.9,73.6,409920,28,True,22.0
363,2023-09-07 16:32:54.838004,74.1,73.6,409920,28,True,25.0
348,2023-09-07 16:32:54.873957,72.9,73.6,409920,28,True,28.0
363,2023-09-07 16:32:54.909818,74.1,73.6,409920,28,True,27.0
342,2023-09-07 16:32:54.945842,72.4,73.6,409920,28,True,16.0
363,2023-09-07 16:32:54.981884,74.1,73.6,409920,28,True,14.0
351,2023-09-07 16:32:55.017844,73.2,73.6,409920,28,True,5.0
353,2023-09-07 16:32:55.053748,73.3,73.6,409920,28,True,4.0
358,2023-09-07 16:32:55.089763,73.7,73.6,409920,28,True,4.0
358,2023-09-07 16:32:55.125777,73.7,73.6,409920,28,True,8.0
348,2023-09-07 16:32:55.161710,72.9,73.6,409920,28,True,9.0
427,2023-09-07 16:32:55.198047,78.9,73.6,409920,28,True,9.0
342,2023-09-07 16:32:55.234274,72.4,73.6,409920,28,True,5.0
316,2023-09-07 16:32:55.269780,72.4,73.6,409920,28,True,8.0
330,2023-09-07 16:32:55.306197,73.7,73.6,409920,28,True,15.0
364,2023-09-07 16:32:55.342733,74.2,73.6,409920,28,True,11.0
342,2023-09-07 16:32:55.379335,72.4,73.6,409920,28,True,8.0
310,2023-09-07 16:32:55.415687,71.9,73.6,409920,28,True,11.0
310,2023-09-07 16:32:55.452213,71.9,73.6,409920,28,True,5.0
310,2023-09-07 16:32:55.488689,71.9,73.6,409920,28,True,11.0
316,2023-09-07 16:32:55.525249,72.4,73.6,409920,28,True,5.0
