execution_time,timestamp,cpu_utilization,memory_usage, cpu_temperature,pixel
21,2023-05-24 14:31:15.731045,0,0,0,0
21,2023-05-24 14:31:15.866641,0,0,0,0
16,2023-05-24 14:31:15.988266,0,0,0,0
20,2023-05-24 14:31:16.120073,0,0,0,0
16,2023-05-24 14:31:16.243195,0,0,0,0
19,2023-05-24 14:31:16.373276,0,0,0,0
20,2023-05-24 14:31:16.500798,0,0,0,0
16,2023-05-24 14:31:16.623231,0,0,0,0
19,2023-05-24 14:31:16.753337,0,0,0,0
17,2023-05-24 14:31:16.878700,0,0,0,0
19,2023-05-24 14:31:17.007714,0,0,0,0
11,2023-05-24 14:31:17.126677,0,0,0,0
23,2023-05-24 14:31:17.265620,0,0,0,0
14,2023-05-24 14:31:17.383024,0,0,0,0
22,2023-05-24 14:31:17.517908,0,0,0,0
37,2023-05-24 14:31:17.659822,0,0,0,0
12,2023-05-24 14:31:17.762068,0,0,0,0
19,2023-05-24 14:31:17.896029,0,0,0,0
16,2023-05-24 14:31:18.020381,0,0,0,0
34,2023-05-24 14:31:18.165400,0,0,0,0
10,2023-05-24 14:31:18.268488,0,0,0,0
16,2023-05-24 14:31:18.401024,0,0,0,0
22,2023-05-24 14:31:18.534770,0,0,0,0
14,2023-05-24 14:31:18.653694,0,0,0,0
13,2023-05-24 14:31:18.779634,0,0,0,0
13,2023-05-24 14:31:18.906478,0,0,0,0
23,2023-05-24 14:31:19.043998,0,0,0,0
10,2023-05-24 14:31:19.158279,0,0,0,0
22,2023-05-24 14:31:19.296967,0,0,0,0
12,2023-05-24 14:31:19.414287,0,0,0,0
25,2023-05-24 14:31:19.554535,0,0,0,0
9,2023-05-24 14:31:19.665005,0,0,0,0
22,2023-05-24 14:31:19.804953,0,0,0,0
12,2023-05-24 14:31:19.921632,0,0,0,0
25,2023-05-24 14:31:20.061533,0,0,0,0
10,2023-05-24 14:31:20.173418,0,0,0,0
15,2023-05-24 14:31:20.305325,0,0,0,0
12,2023-05-24 14:31:20.428468,0,0,0,0
11,2023-05-24 14:31:20.554360,0,0,0,0
10,2023-05-24 14:31:20.679925,0,0,0,0
24,2023-05-24 14:31:20.821064,0,0,0,0
9,2023-05-24 14:31:20.933557,0,0,0,0
29,2023-05-24 14:31:21.080689,0,0,0,0
9,2023-05-24 14:31:21.187714,0,0,0,0
21,2023-05-24 14:31:21.327500,0,0,0,0
9,2023-05-24 14:31:21.442507,0,0,0,0
12,2023-05-24 14:31:21.572516,0,0,0,0
11,2023-05-24 14:31:21.698104,0,0,0,0
24,2023-05-24 14:31:21.837733,0,0,0,0
12,2023-05-24 14:31:21.953004,0,0,0,0
13,2023-05-24 14:31:22.081411,0,0,0,0
22,2023-05-24 14:31:22.217319,0,0,0,0
11,2023-05-24 14:31:22.333079,0,0,0,0
23,2023-05-24 14:31:22.471969,0,0,0,0
12,2023-05-24 14:31:22.587422,0,0,0,0
21,2023-05-24 14:31:22.723840,0,0,0,0
13,2023-05-24 14:31:22.842271,0,0,0,0
28,2023-05-24 14:31:22.983967,0,0,0,0
9,2023-05-24 14:31:23.091933,0,0,0,0
11,2023-05-24 14:31:23.221447,0,0,0,0
16,2023-05-24 14:31:23.353251,0,0,0,0
11,2023-05-24 14:31:23.475615,0,0,0,0
14,2023-05-24 14:31:23.605630,0,0,0,0
21,2023-05-24 14:31:23.739462,0,0,0,0
17,2023-05-24 14:31:23.862708,0,0,0,0
22,2023-05-24 14:31:23.994777,0,0,0,0
16,2023-05-24 14:31:24.115920,0,0,0,0
11,2023-05-24 14:31:24.237925,0,0,0,0
12,2023-05-24 14:31:24.365893,0,0,0,0
16,2023-05-24 14:31:24.498171,0,0,0,0
11,2023-05-24 14:31:24.620513,0,0,0,0
18,2023-05-24 14:31:24.754992,0,0,0,0
44,2023-05-24 14:31:24.907601,0,0,0,0
12,2023-05-24 14:31:25.002227,0,0,0,0
26,2023-05-24 14:31:25.143537,0,0,0,0
11,2023-05-24 14:31:25.255516,0,0,0,0
14,2023-05-24 14:31:25.385156,0,0,0,0
11,2023-05-24 14:31:25.508746,0,0,0,0
21,2023-05-24 14:31:25.645967,0,0,0,0
12,2023-05-24 14:31:25.764337,0,0,0,0
18,2023-05-24 14:31:25.897445,0,0,0,0
19,2023-05-24 14:31:26.026004,0,0,0,0
19,2023-05-24 14:31:26.153380,0,0,0,0
19,2023-05-24 14:31:26.280846,0,0,0,0
9,2023-05-24 14:31:26.398165,0,0,0,0
12,2023-05-24 14:31:26.528454,0,0,0,0
22,2023-05-24 14:31:26.665294,0,0,0,0
14,2023-05-24 14:31:26.784660,0,0,0,0
25,2023-05-24 14:31:26.922605,0,0,0,0
16,2023-05-24 14:31:27.040614,0,0,0,0
21,2023-05-24 14:31:27.172464,0,0,0,0
14,2023-05-24 14:31:27.292335,0,0,0,0
11,2023-05-24 14:31:27.416360,0,0,0,0
15,2023-05-24 14:31:27.547799,0,0,0,0
21,2023-05-24 14:31:27.681240,0,0,0,0
15,2023-05-24 14:31:27.802090,0,0,0,0
14,2023-05-24 14:31:27.928575,0,0,0,0
22,2023-05-24 14:31:28.063541,0,0,0,0
11,2023-05-24 14:31:28.179836,0,0,0,0
12,2023-05-24 14:31:28.308146,0,0,0,0
14,2023-05-24 14:31:28.437718,0,0,0,0
22,2023-05-24 14:31:28.572256,0,0,0,0
11,2023-05-24 14:31:28.688267,0,0,0,0
14,2023-05-24 14:31:28.818236,0,0,0,0
23,2023-05-24 14:31:28.954277,0,0,0,0
11,2023-05-24 14:31:29.069219,0,0,0,0
22,2023-05-24 14:31:29.208231,0,0,0,0
31,2023-05-24 14:31:29.343680,0,0,0,0
9,2023-05-24 14:31:29.448866,0,0,0,0
23,2023-05-24 14:31:29.589569,0,0,0,0
9,2023-05-24 14:31:29.701991,0,0,0,0
22,2023-05-24 14:31:29.841927,0,0,0,0
18,2023-05-24 14:31:29.964405,0,0,0,0
20,2023-05-24 14:31:30.093012,0,0,0,0
15,2023-05-24 14:31:30.214289,0,0,0,0
12,2023-05-24 14:31:30.337453,0,0,0,0
12,2023-05-24 14:31:30.463696,0,0,0,0
19,2023-05-24 14:31:30.597717,0,0,0,0
11,2023-05-24 14:31:30.717036,0,0,0,0
14,2023-05-24 14:31:30.847272,0,0,0,0
22,2023-05-24 14:31:30.982282,0,0,0,0
15,2023-05-24 14:31:31.102432,0,0,0,0
28,2023-05-24 14:31:31.242673,0,0,0,0
11,2023-05-24 14:31:31.352424,0,0,0,0
23,2023-05-24 14:31:31.491457,0,0,0,0
9,2023-05-24 14:31:31.605138,0,0,0,0
14,2023-05-24 14:31:31.737419,0,0,0,0
13,2023-05-24 14:31:31.863225,0,0,0,0
20,2023-05-24 14:31:31.996906,0,0,0,0
12,2023-05-24 14:31:32.116448,0,0,0,0
11,2023-05-24 14:31:32.242717,0,0,0,0
16,2023-05-24 14:31:32.374750,0,0,0,0
23,2023-05-24 14:31:32.508944,0,0,0,0
14,2023-05-24 14:31:32.627299,0,0,0,0
18,2023-05-24 14:31:32.758482,0,0,0,0
18,2023-05-24 14:31:32.885473,0,0,0,0
20,2023-05-24 14:31:33.014092,0,0,0,0
21,2023-05-24 14:31:33.141480,0,0,0,0
12,2023-05-24 14:31:33.259779,0,0,0,0
28,2023-05-24 14:31:33.403164,0,0,0,0
10,2023-05-24 14:31:33.512356,0,0,0,0
12,2023-05-24 14:31:33.641605,0,0,0,0
14,2023-05-24 14:31:33.770885,0,0,0,0
13,2023-05-24 14:31:33.896601,0,0,0,0
21,2023-05-24 14:31:34.031892,0,0,0,0
13,2023-05-24 14:31:34.151236,0,0,0,0
10,2023-05-24 14:31:34.275822,0,0,0,0
14,2023-05-24 14:31:34.407021,0,0,0,0
11,2023-05-24 14:31:34.531302,0,0,0,0
20,2023-05-24 14:31:34.667234,0,0,0,0
10,2023-05-24 14:31:34.783946,0,0,0,0
13,2023-05-24 14:31:34.913719,0,0,0,0
14,2023-05-24 14:31:35.042032,0,0,0,0
11,2023-05-24 14:31:35.166411,0,0,0,0
11,2023-05-24 14:31:35.293089,0,0,0,0
21,2023-05-24 14:31:35.429810,0,0,0,0
16,2023-05-24 14:31:35.551393,0,0,0,0
13,2023-05-24 14:31:35.675028,0,0,0,0
12,2023-05-24 14:31:35.800398,0,0,0,0
23,2023-05-24 14:31:35.937762,0,0,0,0
10,2023-05-24 14:31:36.050900,0,0,0,0
11,2023-05-24 14:31:36.178645,0,0,0,0
14,2023-05-24 14:31:36.308434,0,0,0,0
12,2023-05-24 14:31:36.432612,0,0,0,0
